#=============================================================================#
# Testing: NanoTimeRandom (2022-02-18 09:54)                                  #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.39e+07  | 729985754|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
       diehard_craps|   0|    200000|     100|0.64367211|  PASSED  
       diehard_craps|   0|    200000|     100|0.39383602|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.16708634|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.94359879|  PASSED  
         sts_monobit|   1|    100000|     100|0.87853187|  PASSED  
            sts_runs|   2|    100000|     100|0.16655507|  PASSED  
          sts_serial|   1|    100000|     100|0.28442027|  PASSED  
          sts_serial|   2|    100000|     100|0.33691844|  PASSED  
          sts_serial|   3|    100000|     100|0.04966065|  PASSED  
          sts_serial|   3|    100000|     100|0.29964476|  PASSED  
          sts_serial|   4|    100000|     100|0.49225156|  PASSED  
          sts_serial|   4|    100000|     100|0.19484372|  PASSED  
          sts_serial|   5|    100000|     100|0.52569735|  PASSED  
          sts_serial|   5|    100000|     100|0.62193435|  PASSED  
          sts_serial|   6|    100000|     100|0.55706161|  PASSED  
          sts_serial|   6|    100000|     100|0.64524172|  PASSED  
          sts_serial|   7|    100000|     100|0.29534118|  PASSED  
          sts_serial|   7|    100000|     100|0.26981813|  PASSED  
          sts_serial|   8|    100000|     100|0.67922319|  PASSED  
          sts_serial|   8|    100000|     100|0.27118621|  PASSED  
          sts_serial|   9|    100000|     100|0.76114602|  PASSED  
          sts_serial|   9|    100000|     100|0.98946653|  PASSED  
          sts_serial|  10|    100000|     100|0.65033208|  PASSED  
          sts_serial|  10|    100000|     100|0.97956402|  PASSED  
          sts_serial|  11|    100000|     100|0.81992288|  PASSED  
          sts_serial|  11|    100000|     100|0.81172173|  PASSED  
          sts_serial|  12|    100000|     100|0.99276701|  PASSED  
          sts_serial|  12|    100000|     100|0.95492915|  PASSED  
          sts_serial|  13|    100000|     100|0.41048594|  PASSED  
          sts_serial|  13|    100000|     100|0.19240812|  PASSED  
          sts_serial|  14|    100000|     100|0.35459461|  PASSED  
          sts_serial|  14|    100000|     100|0.27941003|  PASSED  
          sts_serial|  15|    100000|     100|0.45051804|  PASSED  
          sts_serial|  15|    100000|     100|0.50070511|  PASSED  
          sts_serial|  16|    100000|     100|0.15602924|  PASSED  
          sts_serial|  16|    100000|     100|0.56056312|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.43751290|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.62738201|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.50023603|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.84874092|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.43766315|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.78835228|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.37179509|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.10172724|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.69724088|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.14488548|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.51364279|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.45232265|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.77838336|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.88277376|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.98944217|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.07980580|  PASSED  
    rgb_permutations|   2|    100000|     100|0.40903696|  PASSED  
    rgb_permutations|   3|    100000|     100|0.66977500|  PASSED  
    rgb_permutations|   4|    100000|     100|0.51253140|  PASSED  
    rgb_permutations|   5|    100000|     100|0.69570641|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.27472967|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.38141079|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.17110558|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.36660808|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.91214589|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.90681909|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.98851317|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.70314464|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.51965146|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.43644499|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.42686850|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.94481076|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.58636864|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.55561946|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.68179215|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.69122984|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.43143526|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.30390452|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.27458895|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.23952151|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.77660861|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.57984605|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.39559689|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.99105007|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.54778501|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.83837429|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.92455913|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.06558808|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.30986541|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.06965531|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.44632534|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.65646461|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.72316727|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.80629478|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.46353104|  PASSED  
             dab_dct| 256|     50000|       1|0.20358310|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.71379034|  PASSED  
        dab_filltree|  32|  15000000|       1|0.04869413|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.58333123|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.45133271|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.38180021|  PASSED  
#=============================================================================#
# Summary: PASSED=113, WEAK=1, FAILED=0                                       #
#          235.031,312 MB of random data created with 67,963 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:57:38                                                            #
#=============================================================================#
#=============================================================================#
# Testing: KISS64Random (2022-02-18 13:57)                                    #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.12e+07  |2078314134|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.18360486|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.99490299|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.92099386|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.80462296|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.35984276|  PASSED  
        diehard_opso|   0|   2097152|     100|0.61911060|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.38781627|  PASSED  
         diehard_dna|   0|   2097152|     100|0.20834439|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.93699034|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.99783397|   WEAK   
 diehard_parking_lot|   0|     12000|     100|0.53884141|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.00922044|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.61242930|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.67587678|  PASSED  
        diehard_sums|   0|       100|     100|0.04982415|  PASSED  
        diehard_runs|   0|    100000|     100|0.35563796|  PASSED  
        diehard_runs|   0|    100000|     100|0.55926435|  PASSED  
       diehard_craps|   0|    200000|     100|0.90260394|  PASSED  
       diehard_craps|   0|    200000|     100|0.91126022|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.89982465|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.70068280|  PASSED  
         sts_monobit|   1|    100000|     100|0.90790777|  PASSED  
            sts_runs|   2|    100000|     100|0.62255651|  PASSED  
          sts_serial|   1|    100000|     100|0.21979851|  PASSED  
          sts_serial|   2|    100000|     100|0.01344376|  PASSED  
          sts_serial|   3|    100000|     100|0.00125462|   WEAK   
          sts_serial|   3|    100000|     100|0.15853949|  PASSED  
          sts_serial|   4|    100000|     100|0.14720862|  PASSED  
          sts_serial|   4|    100000|     100|0.18962579|  PASSED  
          sts_serial|   5|    100000|     100|0.44962937|  PASSED  
          sts_serial|   5|    100000|     100|0.72488882|  PASSED  
          sts_serial|   6|    100000|     100|0.25366551|  PASSED  
          sts_serial|   6|    100000|     100|0.29632045|  PASSED  
          sts_serial|   7|    100000|     100|0.46333347|  PASSED  
          sts_serial|   7|    100000|     100|0.87211263|  PASSED  
          sts_serial|   8|    100000|     100|0.95066633|  PASSED  
          sts_serial|   8|    100000|     100|0.02486619|  PASSED  
          sts_serial|   9|    100000|     100|0.95717392|  PASSED  
          sts_serial|   9|    100000|     100|0.81354126|  PASSED  
          sts_serial|  10|    100000|     100|0.22554608|  PASSED  
          sts_serial|  10|    100000|     100|0.86850490|  PASSED  
          sts_serial|  11|    100000|     100|0.76212835|  PASSED  
          sts_serial|  11|    100000|     100|0.92350579|  PASSED  
          sts_serial|  12|    100000|     100|0.88961566|  PASSED  
          sts_serial|  12|    100000|     100|0.99720440|   WEAK   
          sts_serial|  13|    100000|     100|0.99555232|   WEAK   
          sts_serial|  13|    100000|     100|0.17554663|  PASSED  
          sts_serial|  14|    100000|     100|0.96975920|  PASSED  
          sts_serial|  14|    100000|     100|0.87354625|  PASSED  
          sts_serial|  15|    100000|     100|0.57738626|  PASSED  
          sts_serial|  15|    100000|     100|0.82499827|  PASSED  
          sts_serial|  16|    100000|     100|0.95397481|  PASSED  
          sts_serial|  16|    100000|     100|0.26794657|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.04670760|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.94187677|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.97424041|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.10510564|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.02585404|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.49349063|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.68945344|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.44976104|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.84920856|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.00348934|   WEAK   
         rgb_bitdist|  11|    100000|     100|0.98681701|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.51790561|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.77873725|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.53247818|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.20384506|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.01412429|  PASSED  
    rgb_permutations|   2|    100000|     100|0.97926111|  PASSED  
    rgb_permutations|   3|    100000|     100|0.60736683|  PASSED  
    rgb_permutations|   4|    100000|     100|0.90188758|  PASSED  
    rgb_permutations|   5|    100000|     100|0.79725749|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.31704368|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.56316027|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.56050533|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.61746243|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.07969928|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.99016344|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.16103017|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.27634760|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.86760338|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.32867243|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.19593663|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.55998311|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.53875537|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.45846983|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.26631867|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.30771306|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.05358656|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.86135313|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.07790964|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.80211767|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.71168005|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.89443303|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.88405695|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.62062175|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.84262094|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.98824230|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.68243086|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.34448299|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.89144434|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.69839745|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.88783185|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.02271614|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.21243726|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.10701835|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.04825655|  PASSED  
             dab_dct| 256|     50000|       1|0.33516391|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.85179135|  PASSED  
        dab_filltree|  32|  15000000|       1|0.19989550|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.23455684|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.87242760|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.31432552|  PASSED  
#=============================================================================#
# Summary: PASSED=109, WEAK=5, FAILED=0                                       #
#          235.031,188 MB of random data created with 71,437 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:54:50                                                            #
#=============================================================================#
#=============================================================================#
# Testing: LCG64ShiftRandom (2022-02-18 14:52)                                #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.31e+07  |2121220026|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.90069760|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.71402789|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.96677131|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.63146377|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.98943478|  PASSED  
        diehard_opso|   0|   2097152|     100|0.74231200|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.61342244|  PASSED  
         diehard_dna|   0|   2097152|     100|0.68970055|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.22896940|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.96637890|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.09026823|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.80352995|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.72489157|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.65270615|  PASSED  
        diehard_sums|   0|       100|     100|0.20381290|  PASSED  
        diehard_runs|   0|    100000|     100|0.11672390|  PASSED  
        diehard_runs|   0|    100000|     100|0.12502959|  PASSED  
       diehard_craps|   0|    200000|     100|0.95533197|  PASSED  
       diehard_craps|   0|    200000|     100|0.47412495|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.14918689|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.60602602|  PASSED  
         sts_monobit|   1|    100000|     100|0.16916320|  PASSED  
            sts_runs|   2|    100000|     100|0.62044818|  PASSED  
          sts_serial|   1|    100000|     100|0.37022343|  PASSED  
          sts_serial|   2|    100000|     100|0.81330013|  PASSED  
          sts_serial|   3|    100000|     100|0.98849517|  PASSED  
          sts_serial|   3|    100000|     100|0.43878975|  PASSED  
          sts_serial|   4|    100000|     100|0.35850020|  PASSED  
          sts_serial|   4|    100000|     100|0.49443180|  PASSED  
          sts_serial|   5|    100000|     100|0.77717100|  PASSED  
          sts_serial|   5|    100000|     100|0.91833218|  PASSED  
          sts_serial|   6|    100000|     100|0.97272316|  PASSED  
          sts_serial|   6|    100000|     100|0.93949574|  PASSED  
          sts_serial|   7|    100000|     100|0.95518924|  PASSED  
          sts_serial|   7|    100000|     100|0.87602605|  PASSED  
          sts_serial|   8|    100000|     100|0.76240642|  PASSED  
          sts_serial|   8|    100000|     100|0.28167752|  PASSED  
          sts_serial|   9|    100000|     100|0.71239409|  PASSED  
          sts_serial|   9|    100000|     100|0.50484104|  PASSED  
          sts_serial|  10|    100000|     100|0.60915785|  PASSED  
          sts_serial|  10|    100000|     100|0.73713578|  PASSED  
          sts_serial|  11|    100000|     100|0.18912452|  PASSED  
          sts_serial|  11|    100000|     100|0.33532519|  PASSED  
          sts_serial|  12|    100000|     100|0.53804339|  PASSED  
          sts_serial|  12|    100000|     100|0.35829764|  PASSED  
          sts_serial|  13|    100000|     100|0.54685917|  PASSED  
          sts_serial|  13|    100000|     100|0.85839797|  PASSED  
          sts_serial|  14|    100000|     100|0.97638952|  PASSED  
          sts_serial|  14|    100000|     100|0.64492590|  PASSED  
          sts_serial|  15|    100000|     100|0.22077221|  PASSED  
          sts_serial|  15|    100000|     100|0.04755381|  PASSED  
          sts_serial|  16|    100000|     100|0.59360124|  PASSED  
          sts_serial|  16|    100000|     100|0.99743438|   WEAK   
         rgb_bitdist|   1|    100000|     100|0.76081481|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.81325740|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.99885017|   WEAK   
         rgb_bitdist|   4|    100000|     100|0.83758911|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.90598021|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.97101890|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.72773943|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.63912133|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.21300466|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.28717929|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.08991077|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.87890660|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.29838434|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.34945678|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.42050731|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.00015616|   WEAK   
    rgb_permutations|   2|    100000|     100|0.34327611|  PASSED  
    rgb_permutations|   3|    100000|     100|0.60989116|  PASSED  
    rgb_permutations|   4|    100000|     100|0.86646196|  PASSED  
    rgb_permutations|   5|    100000|     100|0.50210111|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.43877534|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.56015816|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.27439430|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.67626280|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.13280578|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.43419671|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.38694237|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.59969487|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.72536692|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.32913548|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.50967779|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.44817698|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.62141739|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.22255166|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.70592503|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.29520251|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.37398778|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.52255485|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.33551370|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.40932343|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.96900969|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.73794265|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.97592481|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.59778250|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.87943667|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.19527829|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.64585990|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.60081693|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.69959969|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.69444781|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.46574005|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.83549576|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.64883541|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.87458553|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.44330302|  PASSED  
             dab_dct| 256|     50000|       1|0.02694271|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.09842477|  PASSED  
        dab_filltree|  32|  15000000|       1|0.25487258|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.92240135|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.37857179|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.64968425|  PASSED  
#=============================================================================#
# Summary: PASSED=111, WEAK=3, FAILED=0                                       #
#          235.031,344 MB of random data created with 75,546 MB/sec           #
#=============================================================================#
#=============================================================================#
# Runtime: 0:51:51                                                            #
#=============================================================================#
#=============================================================================#
# Testing: MT19937_32Random (2022-02-18 15:44)                                #
#=============================================================================#
#=============================================================================#
# Mac OS X 10.15.7 (x86_64)                                                   #
# java version "17"                                                           #
# Java(TM) SE Runtime Environment (build 17+35-LTS-2724)                      #
# Java HotSpot(TM) 64-Bit Server VM (build 17+35-LTS-2724)                    #
#=============================================================================#
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.22e+07  |4134229250|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.65600499|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.49801186|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.99711039|   WEAK   
    diehard_rank_6x8|   0|    100000|     100|0.78345583|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.98897501|  PASSED  
        diehard_opso|   0|   2097152|     100|0.67438359|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.88044664|  PASSED  
         diehard_dna|   0|   2097152|     100|0.17913986|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.38668292|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.70978160|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.69592283|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.24318832|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.28611127|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.99146703|  PASSED  
        diehard_sums|   0|       100|     100|0.06583367|  PASSED  
        diehard_runs|   0|    100000|     100|0.85431772|  PASSED  
        diehard_runs|   0|    100000|     100|0.39101015|  PASSED  
       diehard_craps|   0|    200000|     100|0.86443880|  PASSED  
       diehard_craps|   0|    200000|     100|0.34967545|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.85820931|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.83499511|  PASSED  
         sts_monobit|   1|    100000|     100|0.79599733|  PASSED  
            sts_runs|   2|    100000|     100|0.25616243|  PASSED  
          sts_serial|   1|    100000|     100|0.91288409|  PASSED  
          sts_serial|   2|    100000|     100|0.89599656|  PASSED  
          sts_serial|   3|    100000|     100|0.62014613|  PASSED  
          sts_serial|   3|    100000|     100|0.69214000|  PASSED  
          sts_serial|   4|    100000|     100|0.35016200|  PASSED  
          sts_serial|   4|    100000|     100|0.52418717|  PASSED  
          sts_serial|   5|    100000|     100|0.84332258|  PASSED  
          sts_serial|   5|    100000|     100|0.89577147|  PASSED  
          sts_serial|   6|    100000|     100|0.82614693|  PASSED  
          sts_serial|   6|    100000|     100|0.86675504|  PASSED  
          sts_serial|   7|    100000|     100|0.12593550|  PASSED  
          sts_serial|   7|    100000|     100|0.71037661|  PASSED  
          sts_serial|   8|    100000|     100|0.35850906|  PASSED  
          sts_serial|   8|    100000|     100|0.54424492|  PASSED  
          sts_serial|   9|    100000|     100|0.77382746|  PASSED  
          sts_serial|   9|    100000|     100|0.99543667|   WEAK   
          sts_serial|  10|    100000|     100|0.25669783|  PASSED  
          sts_serial|  10|    100000|     100|0.78899836|  PASSED  
          sts_serial|  11|    100000|     100|0.30026578|  PASSED  
          sts_serial|  11|    100000|     100|0.83133121|  PASSED  
          sts_serial|  12|    100000|     100|0.15784095|  PASSED  
          sts_serial|  12|    100000|     100|0.38425081|  PASSED  
          sts_serial|  13|    100000|     100|0.67135683|  PASSED  
